ID,描述
9684,Seluruh chat room dilarang (On): Tidak dapat mengirim pesan
9685,"Maaf, server mencapai batas untuk pemberitahuan."
9686,Anda dikeluarkan dari server saat ini oleh @1
9687,Server Owner
9688,Anda telah dilarang chat.
9689,Anda diaktifkan untuk mengirim pesan.
9690,Deskripsi izin
9691,Tidak ada daftar hitam
9692,#cffffff ------ ◆◆ ◇ ◆◆ ------#n#r#cfa7a0f 【Berita】@1:#n#c5aea0a@2#n#r#cfa7a0f 【@3】@4@5#n#r#cffffff ------ ◆◆ ◇ ◆◆ ------
9693,Judul Anda @1 di server telah dibatalkan
9694,@1 dari server akan mencakup lokal Anda saat save. (Tidak cloud server)#r#cef2d2d (Anda akan kehilangan lokal Anda menyimpan setelah meliput)
9695,Buat server backup
9696,Backup download berhasil. Memeriksa Simpan atau sesuai awan server.
9697,Cek
9698,"Maaf, Anda tidak memiliki server."
9699,"pemain adalah di blacklist, tidak dapat ditetapkan sebagai Admin"
9700,Backup ini dari: @1
9701,Batas favorit telah tercapai
9702,Apakah Anda mengkonfirmasi untuk menggunakan Backup [@1] untuk menutupi saat menyimpan? #r#r#cef2d2d (Peringatan! Operasi ini ireversibel)
9703,Backup Kapasitas (@1/@2)
9704,Upload ke server Backup
9705,Silakan pilih lokal menyimpan ke unggah
9706,Arus
9707,upload Berhasil
9708,ditambahkan gagal
9709,Slot
9710,Pemilik:
9711,"Maaf, backup penuh, Silakan hapus dan coba lagi."
9712,Download
9713,Arsip ini berasal dari server: @1
9714,Izin Game (#c0aaa1a Bebas #n)
9715,Izin Game (#c0aaa1a Tamu #n)
9716,"#cfa7a0f Administrator operasi aturan #n
Pemilik dapat mengatur semua pemain hak akses individu dan hak akses seluruh permainan (Semua) dari Server.
Administrator (Super) dapat mengatur hak akses semua pemain individu dan hak akses seluruh permainan (Semua) dari Server kecuali untuk pemilik server dan Administrator lainnya.
Pemain lain dapat melihat izin permainan masing-masing dan izin seluruh permainan (Semua), tetapi tidak dapat menyesuaikan mereka.
#cfa7a0f Individu Permainan Perizinan dan Game Perizinan (Semua) #n
Ketika izin pemain game tidak berubah (tombol izin permainan pemain biru), pemain akan menggunakan hak akses permainan (Semua).
Ketika izin pemain game berubah (tombol izin permainan pemain berubah menjadi kuning), pemain akan menggunakan hak akses permainan individu dan tidak terpengaruh oleh izin pertandingan (Semua).
#cfa7a0f Cara mengembalikan individu pemain #n izin pertandingan
Pemilik kamar klik restore icon di samping izin permainan pemain. Para pemain [Permainan Permissions] tombol kembali ke biru dari kuning), dan pemain akan menggunakan permainan Permissions (Semua)."
9717,Ajukan Izin Game
9718,Izin game dinonaktifkan: @1
9719,Izin Anda diaktifkan: @1
9720,Izin Anda: @1 dinonaktifkan. Silakan meminta tuan rumah untuk izin
9721,Matikan Izin Voice
9722,Suara Izin off
9723,Mendengarkan Terlindung
9724,Pesan Terlindung
9725,Izin game: @1 telah dinonaktifkan
9726,"1. Menambahkan blacklist
2. Kick pemain dari server
3. Mengatur Izin Game (Individu dan Semua)
4. Mengatur barang yang di-ban
5. Pembagian tim
6. Mengubah news
7. Ban chat
8. Menyalakan/mematikan chatting suara
9. Menyalakan/mematikan mic
10. Menyalakan/mematikan speaker"
9727,"1. Menambahkan blacklist
2. Kick pemain dari server
3. Mengatur Izin Game (Individu dan Semua)
4. Mengatur barang yang di-ban
5. Pembagian tim
6. Mengubah news
7. Ban chat
8. Menyalakan/mematikan chatting suara
9. Menyalakan/mematikan mic
10. Menyalakan/mematikan speaker"
9728,Notifikasi Server Mini
9729,Update
9730,Konfirmasi update
9731,Versi terbaru Server Mini#c0aaa1a@1#n     (Versi saat ini @2@3#n)
9732,Update otomatis
9733,Yakin ingin update Server Mini ini?
9734,#cef2d2dPemberitahuan: Versi game kamu saat ini terlalu rendah. Harap update ke versi paling baru untuk masuk ke Server Mini.#n
9735,Update otomatis: Server Mini akan diperbarui saat versi terbaru tersedia. (Waktu update akan diberitahukan pada hari update)
9736,Sudah versi terbaru
9737,Mulai ulang
9738,"Mulai ulang akan kick semua pemain!
Saat ini ada #cef2d2d@1#n pemain di server ini."
9739,Perhatian! Server Mini#cfa7a0fakan segera ditutup#n
9740,Perhatian! #cfa7a0fServer Mini akan segera dimulai ulang#n
9741,Perhatian!#cfa7a0fServer Mini akan segera dimulai ulang dan diperbarui#n
9742,#cef2d2d@1#n Pemain di-ban selama 5 menit
9743,@1 telah memberi kamu izin
9744,@1 telah mengatur auto ban bagi yang spam (@2@3#n)
9745,Host
9746,Kamu sekarang mempunyai semua izin permainan
9747,Ditutup dalam @1 detik
9748,Dimulai ulang dalam @1 detik
9749,Server sedang ditutup. Harap coba ulang setelah pembaruan.
9750,Status server:
9751,Buka
9752,Penutupan
9753,Tutup
9754,Jumlah orang:
9755,Waktu tersisa:
9756,Waktu pembuatan:
9757,#LPengaturan Status
9758,Keterangan Update Server Mini
9759,"1. Hanya dapat update server dengan versi rendah yang belum kedaluwarsa.
2. Tutup Mini Server di Pengaturan-Status sebelum update server.
3. Jika Mini Server sudah kedaluwarsa, update setelah memperpanjang.
4. Mini Server hanya dapat di-update."
9760,Import data gagal. Jumlah maximum orang sudah tercapai.
9761,Server @1 sudah di-update! Buka server sekarang?
9762,Server @1 berhasil dibuka
9763,Tidak ada data untuk di-import ke server yang dipilih. Harap konfirmasi dan coba ulang.
9764,Server sedang dimulai. Harap coba lagi nanti.
9765,Import gagal. Blacklist yang di-import bertentangan dengan whitelist atau administrator.
9766,Import gagal. Daftar yang di-import bertentangan dengan blacklist.
9767,Update Server Mini
9768,Backup penuh. Harap hapus terlebih dahulu.
9769,Yakin ingin membatalkan pembaruan?
9770,Bagikan link
9771,Link berhasil disalin. Bagikan sekarang.
9772,Pilih Server Mini yang ingin di update
9773,Jumlah Server Mini mencapai batas limit. Untuk sementara tidak dapat membeli.
9774,@Null@
9775,Laporan server
9776,Upload screenshot
9777,Screenshot berhasil diambil
9778,Perlu diperbaiki
9779,Banding
9780,"Status server yang illegal akan diubah menjadi #cDA5B0ATperlu diperbaiki#n.
Harap memperbaiki map dan informasi server. Jika tidak mengandung konten illegal, kamu dapat mengajukan banding. Status akan kembali normal setelah banding berhasil."
9781,Banding
9782,"1. Sebelum mengajukan banding, harap pastikan map di server tidak mengandung konten illegal. Baca #L#cDA5B0APentunjuk Konten#n dengan seksama.
2. Harap menunggu saat selesai mengajukan banding.
3. Status akan kembali ke perlu diperbaiki saat banding tidak berhasil."
9783,"Jika Layanan Mini kamu telah dilaporkan berkali-kali karena pelanggaran, Layanan Mini kamu mungkin tidak akan tersedia. Akun akan diblokir jika kasus pelanggaran sangat serius."
9784,"Harap membaca ""Pentunjuk Konten"" terlebih dahulu"
9785,"Sisa waktu Server MIni yang kamu ajukan banding, harus lebih dari 5 hari"
9786,Tidak dapat melakukan operasi apa pun di server selama pengajuan banding. Harap menunggun dengan sabar.
9787,Tidak dapat membuka Mini Server yang illegal
9788,Fitur di-banned selama @1 hari karena pengumuman telah dilaporkan mengandung pelanggaran
9789,Fitur di-banned selama @1 hari karena chat telah dilaporkan mengandung pelanggaran
9790,Nama dan perkenalan server akan ditampilkan setelah lulus tinjauan.
9791,Limit jumlah edit hari ini telah habis
9792,Harap mengisi alasan pengajuan banding
9793,"Harap membaca ""Pentunjuk Konten"" terlebih dahulu dan mengisi alasan pengajuan banding sebelum mengirim"
9794,Masukkan alasan pengajuan banding (12-60 karakter)
9795,Pengajuan banding berhasil dikirim
9796,Apa yang kamu ingin laporkan?
9797,Pemain
9798,Suara pemain
9799,Gagal mengirim
9800,Gagal masuk room. Tiket masuk telah kedaluwarsa.
9801,Nama dan perkenalan server akan ditampilkan belum lulus tinjauan.
9802,Fitur dinonaktifkan selamanya karena kamu telah dilaporkan melanggar peraturan.
9803,Fitur dinonaktifkan selamanya karena kamu telah dilaporkan melanggar peraturan.
9804,Laporkan
9805,Nama dan keterangan server dapat diganti setelah lulus tinjauan.
9806,Pengumuman server telah dilaporkan beberapa kali. Harap menunggu hasil tinjauan.
9807,Map ini illegal. Tidak dapat membuka server.
9808,Ini adalah map kedua. Tidak dapat membuka Server Mini
9809,Pembuatan beberapa server
9810,Pemrosesan batch
9811,Semua server
9812,Memuat
9813,Tidak ada Map
9814,Kedaluwarsa
9815,Konfirmasi eksekusi
9816,Silakan pilih operasi
9817,Buka server
9818,Tutup server
9819,Setel ulang server
9820,Perbarui server
9821,Unggah peta
9822,Silakan pilih server untuk pemrosesan batch
9823,Tidak ada server yang bisa dibuka
9824,Tidak ada server yang bisa ditutup
9825,"Menutup server #cfff000@1#n, menutup server akan mengakibatkan semua pemain dikeluarkan!"
9826,Tidak ada server untuk disetel ulang
9827,"Setel ulang #cfff000@1#n server. Reset server adalah #cfff000Irreversible#n dan akan menghapus semua file yang disimpan saat ini, pengaturan server, dan informasi lainnya, harap berhati-hati!"
9828,Tidak ada server yang tersedia untuk mengunggah peta
9829,Tidak ada server untuk diperbarui
9830,Silakan pilih jenis pemrosesan batch
9831,Server dibuka
9832,Server ditutup
9833,Server telah disetel ulang
9834,Server telah diperbarui
9835,Manajemen kumpulan server
9836,#c3D4546 Jumlah total server: #n#c01C210@1#n#c3D4546 terbuka: #n#c01C210@2#n#c3D4546 ditutup: #n#c01C210@3#n#c3D4546 telah kedaluwarsa: #n#c01C210 @4#n
9837,#c3D4546 Dipilih #n#cFF723A@1#n #c3D4546server
9838,Tutup dan perbarui
9839,Total #cFF0000@1#n server diperbarui (versi terbaru@2)
9840,"Anda harus menutup server selama pembaruan. #cFF0000Menutup server akan mengeluarkan semua pemain!#n Setelah pembaruan selesai, server akan dihidupkan secara otomatis."
9841,Silakan pilih jenis server sebelum beroperasi
9842,Silakan buka halaman yang relevan untuk memperbarui sebelum beroperasi
9843,Batalkan pilihan semua
9844,"Server cloud gagal memulai, coba lagi nanti (@1)"
9845,Pemilik ruang server cloud
9846,"Peta telah mencurigai pelanggaran, sistem akan menutup ruangan dalam waktu @1 detik"
9847,"Ruangan tersebut dicurigai melakukan pelanggaran, sistem akan menutup ruangan dalam waktu @1 detik"
9848,Kembali ke Loby
9900,@Null@
9901,@Null@
9902,@Null@
9903,@Null@
9904,@Null@
9905,@Null@
9906,@Null@
9907,@Null@
9908,@Null@
9909,@Null@
9910,@Null@
9911,@Null@
9912,Kode aktifasi berhasil ditukarkan
9913,Terlalu banyak operasi. Harap coba lagi.
9914,Kode aktifasi sudah dipakai
9915,Terlalu banyak error. Harap coba lagi besok.
9916,Kode aktifasi tidak tersedia
9917,Gagal ditukarkan. Harap coba lagi nanti.
9918,Kode aktifasi tidak berlaku pada saat ini
9919,Harap update ke versi terbaru
9920,Limit penukaran hari ini habis. Coba lagi besok.
9921,Limit kode aktifasi gelombang ini habis
9922,Harap scan barcode menggunakan game untuk masuk ke halaman
9923,Gagal ditukarkan. Harap hubungi customer service.
9924,Server error. Harap coba lagi.
9925,@Null@
10000,"Kenapa kritik harus kirim review, pilihan mana yg tepat?"
10001,Utk cari pahlawan yg telah mengalahkan naga
10002,Utk cari pasir merah
10003,Temukan map seru lainnya
10004,Pilihan mana yg tepat utk kritik?
10005,Bisa buat mode dev
10006,Bantu siram tanaman teman
10007,Post review di area yg direkomendasi
10008,Skill Kritik mana yg paling tepat?
10009,Kritik dapat post di area yg direkomendasi
10010,Review Kritik akan ditampilkan pada peta di area yg terpilih
10011,2 pilihan lainnya benar
10012,Apa tugas kritik?
10013,Utk cari pedagang
10014,Utk buat bagunan super dgn kekuatan elektrik
10015,Utk cari lebih banyak peta dan share
10016,Apa pemain suka dgn peta yg direkomendasi peniliti?
10017,"Iya, kritik berkuasa."
10018,"Tidak, pemain lebih suka main di peta sendiri"
10019,"Kesukaan orang berbeda, belum tentu semua suka"
10020,Dimana peta rekomendasi akan muncul?
10021,Multiplayer
10022,Galeri unggulan
10023,Galeri rekomendasi
10024,Sudut mana yg cocok utk game horizontal?
10025,Orang ke-tiga
10026,Orang pertama
10027,Samping
10028,Cara apa yg dapat digunakan utk cari peta lebih cepat?
10029,Dapat download
10030,Cari di Galeri
10031,Cari di area juri lewat rekomendasi dari teman
10032,Peta mana yg lebih cocok utk direkomendasi?
10033,Peta yg susah dan membosankan
10034,Peta tanpa tujuan
10035,Peta yg buat pemain senang
10036,Apa keunggulan dari peta yg dipilih oleh official?
10037,Meninspirasi pemain lain
10038,Unik
10039,2 pilihan yg benar
10040,Bagaimana cara lapor ttg peta yg tidak sehat?
10041,Diskusi di komunitas
10042,Beri nilai rendah
10043,"Klik tombol lapor, tulis laporan dgn detail"
10044,Peta mana yg pantas di  like ?
10045,"Rating bagus. Contoh : Peta ini seru, ayo main!"
10046,"Konten yg tak sesuai dgn game. Contoh : artis ini ganteng, like dong!"
10047,"Contoh rating utk pemain lain. Contoh : Banyak yg main disini, kerjasama lebih asik"
10048,Kapten Mini suka rating seperti apa?
10049,Rating sblm main
10050,Beri 1 atau 5 bintang tanpa alasan
10051,Beri rating yg sesuai
10052,Bagaimana review agar lebih profresional?
10053,"Terlalu banyak kata, tapi tidak ada point penting"
10054,Tulis beberapa kata
10055,Pakai kalimat yg singkat dan mudah dimengerti
10056,Sistem akan beli peta populer utk kritik. Apa yg akan mereka lakukan?
10057,Tutup mata dan lari!
10058,Simpan setelah main
10059,"Post review, share ke pemain lain"
10060,Bagaimana rating peta yg tidak disukai?
10061,"Rating tak bermutu. Contoh : Peta sampah, nggak suka!"
10062,"Kaliamat yg tak jelas. Contoh : Nggak seru, jangan main"
10063,"Rating yg sopan. Sebutkan kekurangan. Contoh : Ada peraturan yg tak masuk akal, mohon perbaiki"
10064,Bagaimana jika review dihapus?
10065,Kirim lagi
10066,Biarkan
10067,"Pikirkan sebab dihapus, perbaiki lagi"
10068,Rating mana yg paling bermakna?
10069,"Asik banget nih, ayo main bareng!"
10070,Like kalau kamu setuju
10071,Share perasaan sebenarnya
10072,Apa yg harus dilakukan jika lihat rating yg tak sopan?
10073,Ikuti
10074,Kutuk balik
10075,Laporkan kejadian
10076,Rating mana yg paling kasar?
10077,"Hati-hati, jangan masuk perangkap"
10078,"Peta ini asik banget, ayo main bareng!"
10079,Nggak main peta ini? Cupu deh!
10080,@Null@
10081,@Null@
10082,@Null@
10500,@Null@
10501,Lebat
10502,Padat
10503,Sgt banyak
10504,Bentuk
10505,Ketinggian laut : 63
10506,Min
10507,Max
10508,Sudah ada
10509,Balik default
10510,Credit
10511,Bagus
10512,Luar Biasa
10513,Buruk
10514,Credit author :
10515,Credit pribadi :
10516,#LCredit info
10517,Alasan laporan
10518,Detail laporan
10519,Alasan lapor
10520,#L#cfa7a0fPrev
10521,Hack
10522,Pembuat masalah
10523,Foto porno
10524,Foto politik
10525,Foto porno
10526,Foto politik
10527,Pakai teknik hack di arsip
10528,Screenshot yg tidak pantas
10529,Judul/deskripsi yg tidak pantas
10530,Curi arsip
10531,Konten pornografi
10532,Konten politik
10533,Konten dan deskripsi tidak sesuai
10534,Konten dan deskripsi tidak sesuai
10535,Lapor
10536,Terdapat konten sensitif
10537,Dilarang melapor hal yang sama berulang kali
10538,@Null@
10539,@Null@
10540,@Null@
10541,Gerakan
10542,@Null@
10543,@Null@
10544,@Null@
10545,stauts ini memiliki isi yang tidak sehat. Tak terlihat untuk saat ini.
10546,"Harap menjaga kesehatan lingkungan dalam permainan, masukkan lagi."
10547,"Peta ini memiliki konten unhealth, tidak bisa men-download sekarang."
10548,"Harap menjaga kesehatan lingkungan dalam permainan, menciptakan ruang gagal."
10549,"Peta ini memiliki konten unhealth, tidak dapat bergabung ruangan."
10550,Menghina atau melecehkan
10551,Termasuk iklan
10552,Konten tak berguna
10553,Laporkan
10554,Pilih alasan melapor
10555,Masukkan isi laporanmu (12-200 karakter)
10556,Arsip ini
10557,Status ini
10558,Komentar ini
10559,"Peta ini telah dilaporkan beberapa kali, sdg proses review dan tidak bisa didownload"
10560,"Peta ini telah dilaporkan beberapa kali, sdg proses review, dilarang masuk room multiplayer"
10561,"Peta ini telah dilaporkan beberapa kali, sdg proses review, dilarang masuk"
10562,"Peta ini telah dilaporkan beberapa kali, sdg proses review, dilarang masuk room multiplayer"
10563,"Peta ini telah dilaporkan beberapa kali, sdg dalam proses review, tidak bisa dicari"
10564,"Peta ini telah dilaporkan beberapa kali, sdg proses review, tidak bisa dishare"
10565,"Peta ini telah dilaporkan beberapa kali, sdg proses review, tidak cek komentar"
10566,@Null@
10567,"Kamu melaporkan sesuatu terlalu banyak belakangan ini, tidak bisa buat room multiplayer"
10568,"Room ini mengandung konten terlarang, tidak bisa dicari"
10569,Room
10570,Peta sedang dalam proses review
10571,Konten teror atau kekerasan
10572,Kamu telah dilaporkan beberapa kali. Tidak dapat membuka room multiplayer hingga @1
10573,Tidak dapat tulis komentar di review ini
10574,Sdg proses review. Dilarang mengubah apapun.
10575,"Hallo! Sesuai dengan peraturan “#c0aaa1a Say no to unhealth content#n”, kamu telah dilaporkan beberapa kali bahwa kamu #cef2d2d@2#n di #cef2d2d@1#n (telah terbukti). Kamu akan dihukum oleh #cef2d2d@3#n. Kami berharap kamu akan lebih berhati-hati dan mengikuti peraturan yang ada utk menjaga keharmonisan game. Dari : Mini Captain"
10576,"Hallo! Laporanmu ttg kelakuan buruk #cef2d2d@1#n dalam #cef2d2d@3#n di #cef2d2d@2#n telah lolos review. Hukuman berupa #cef2d2d@5#n telah diberikan ke pemain tersebut. Terima kasih atas dukunganmu atas konten “#c0aaa1a Say no to unhealth content#n”. Salam, Mini Captain"
10577,"Kamu telah dilaporkan beberapa kali, sistem share peta baru dapat digunakan hingga @1"
10578,"Kamu telah dilaporkan beberapa kali, kamu tidak dapat share peta lagi"
10579,"Kamu telah dilaporkan beberapa kali, kamu tidak dapat upload foto hingga @1"
10580,"Kamu telah dilaporkan beberapa kali, kamu tidak dapat upload foto lagi"
10581,"Kamu telah dilaporkan beberapa kali, kamu tidak dapat pakai room chat hingga @1"
10582,"Kamu telah dilaporkan beberapa kali, kamu tidak dapat pakai room chat lagi"
10583,"Kamu telah dilaporkan beberapa kali, kamu tidak dapat berkomentar hingga @1"
10584,"Kamu telah dilaporkan beberapa kali, kamu tidak dapat berkomentar lagi"
10585,"Kamu telah dilaporkan beberapa kali, kamu tidak dapat update status hingga @1"
10586,"Kamu telah dilaporkan beberapa kali, kamu tidak dapat update status lagi"
10587,"Kamu telah dilaporkan beberapa kali, kamu tidak dapat update berkomentar hingga @1"
10588,"Kamu telah dilaporkan beberapa kali, kamu tidak dapat update berkomentar lagi"
10589,"Kamu telah dilaporkan beberapa kali, beberapa sistem yang membutuhkan internet kami kunci hingga @1"
10590,"Kamu telah dilaporkan beberapa kali, beberapa sistem yang membutuhkan internet kami kunci permanen"
10591,Kamu telah dibanned
10592,"Kamu telah dilaporkan beberapa kali, kamu tidak dapat buka multiplayer room lagi"
10593,"Pemain ini telah diblokir, tidak bisa%s"
10594,Arsip
10595,Profil
10596,multiplayer ruangan
10597,Komentar di arsip
10598,Status
10599,komentar Status
10600,Peta berbagi dinonaktifkan sampai @1
10601,Peta berbagi dinonaktifkan secara permanen
10602,Gambar upload dinonaktifkan sampai @1
10603,Gambar upload dinonaktifkan secara permanen
10604,Multiplayer ruang menciptakan dinonaktifkan sampai @1
10605,Multiplayer ruang menciptakan dinonaktifkan secara permanen
10606,Ruang chatting dinonaktifkan sampai @1
10607,Ruangan chatting dinonaktifkan secara permanen
10608,Peta komentar dinonaktifkan sampai @1
10609,Peta komentar dinonaktifkan secara permanen
